t_ms,H,T,E,P,M,D,R,RAW,A,F,PRE,CAS,RS,CM,FH
21720,2.4,10.0,7.6,4031,1,-0.3,6779,47.0,7,47.6,0,1,6753,2,0.00
21750,2.4,10.0,7.6,4033,1,-0.4,6779,46.8,9,47.6,0,1,6757,2,0.00
21765,2.4,10.0,7.6,4035,1,-0.5,6714,46.6,9,47.6,0,1,6757,2,0.00
21782,2.5,10.0,7.5,4033,1,-0.3,6715,46.7,9,47.6,0,1,6753,2,0.00
21797,2.6,10.0,7.4,4026,1,0.1,6781,46.5,9,47.6,0,1,6745,2,0.00
21828,2.6,10.0,7.4,4022,1,0.5,6781,46.9,9,47.6,0,1,6737,2,0.00
21843,2.4,10.0,7.6,4022,1,0.5,6717,46.6,0,47.6,0,1,6741,2,0.00
21859,2.4,10.0,7.6,4028,1,0.2,6715,46.8,2,47.6,0,1,6746,2,0.00
21890,2.5,10.0,7.5,4026,1,0.2,6781,46.5,4,47.6,0,1,6744,2,0.00
21906,2.6,10.0,7.4,4023,1,0.4,6781,46.7,6,47.6,0,1,6740,2,0.00
21921,2.6,10.0,7.4,4021,1,0.7,6715,46.6,7,47.6,0,1,6734,2,0.00
21937,2.6,10.0,7.4,4019,1,0.9,6715,46.4,9,47.6,0,1,6731,2,0.00
21968,2.7,10.0,7.3,4015,1,1.2,6781,46.9,9,47.6,0,1,6727,2,0.00
21983,2.7,10.0,7.3,4011,1,1.4,6781,46.1,9,47.6,0,1,6721,2,0.00
21998,2.9,10.0,7.1,4005,1,2.0,6715,46.1,9,47.6,0,1,6709,2,0.00
22093,3.1,10.0,6.9,3994,1,2.8,6776,47.0,73,47.6,0,1,6693,2,0.00
22108,3.1,10.0,6.9,3991,1,2.9,6775,46.2,8,47.6,0,1,6691,2,0.00
22124,2.8,10.0,7.2,4003,1,2.1,6708,47.1,9,47.6,0,1,6709,2,0.00
22155,2.7,10.0,7.3,4016,1,1.1,6708,46.5,9,47.6,0,1,6730,2,0.00
22171,2.5,10.0,7.5,4034,1,-0.4,6772,46.9,9,47.6,0,1,6760,2,0.00
22187,2.4,10.0,7.6,4042,1,-2.4,6772,46.9,0,47.6,0,1,6796,2,0.00
22202,2.5,10.0,7.5,4061,1,-2.9,6706,46.4,2,47.6,0,1,6804,2,0.00
22233,2.6,10.0,7.4,4062,1,-2.9,6706,46.3,4,47.6,0,1,6803,2,0.00
22248,2.8,10.0,7.2,4052,1,-2.2,6773,46.3,6,47.6,0,1,6789,2,0.00
22264,2.9,10.0,7.1,4041,1,-1.3,6773,46.5,7,47.6,0,1,6770,2,0.00
22296,3.0,10.0,7.0,4032,1,-0.3,6711,45.9,9,47.6,0,1,6754,2,0.00
22311,2.9,10.0,7.1,4026,1,0.3,6711,46.4,9,47.6,0,1,6742,2,0.00
22327,2.9,10.0,7.1,4020,1,0.8,6776,46.4,9,47.6,0,1,6735,2,0.00
22341,2.9,10.0,7.1,4017,1,1.0,6776,46.7,9,47.6,0,1,6731,2,0.00
22372,2.9,10.0,7.1,4017,1,1.1,6711,46.3,9,47.6,0,1,6729,2,0.00
22387,2.9,10.0,7.1,4015,1,1.4,6711,46.5,1,47.6,0,1,6724,2,0.00
22402,3.1,10.0,6.9,4008,1,1.8,6775,46.0,3,47.6,0,1,6716,2,0.00
22433,3.0,10.0,7.0,4006,1,1.9,6775,46.4,5,47.6,0,1,6714,2,0.00
22448,3.0,10.0,7.0,4009,1,1.8,6709,46.6,7,47.6,0,1,6716,2,0.00
22464,2.9,10.0,7.1,4016,1,1.3,6708,46.4,8,47.6,0,1,6727,2,0.00
22495,2.9,10.0,7.1,4020,1,0.9,6772,46.0,9,47.6,0,1,6736,2,0.00
22511,3.0,10.0,7.0,4019,1,0.8,6772,45.8,9,47.6,0,1,6736,2,0.00
22589,3.2,10.0,6.8,4015,1,1.1,6703,45.9,73,47.6,0,1,6728,2,0.00
22605,3.4,10.0,6.6,4015,1,1.2,6768,45.6,8,47.6,0,1,6723,2,0.00
22635,3.4,10.0,6.6,4009,1,1.7,6768,46.1,9,47.6,0,1,6715,2,0.00
22650,3.4,10.0,6.6,4003,1,2.0,6768,45.9,9,47.6,0,1,6710,2,0.00
22667,3.4,10.0,6.6,4004,1,2.0,6702,45.6,9,47.6,0,1,6710,2,0.00
22698,3.4,10.0,6.6,4006,1,2.0,6700,45.9,9,47.6,0,1,6712,2,0.00
22713,3.4,10.0,6.6,4008,1,1.8,6765,46.3,9,47.6,0,1,6715,2,0.00
22728,3.3,10.0,6.7,4015,1,1.1,6764,46.0,1,47.6,0,1,6728,2,0.00
22758,3.3,10.0,6.7,4020,1,0.6,6699,45.9,3,47.6,0,1,6737,2,0.00
22773,3.3,10.0,6.7,4025,1,0.3,6699,45.6,5,47.6,0,1,6743,2,0.00
22788,3.4,10.0,6.6,4026,1,0.1,6764,46.2,7,47.6,0,1,6746,2,0.00
22819,3.3,10.0,6.7,4030,1,-0.2,6764,46.2,8,47.6,0,1,6753,2,0.00
22835,3.2,10.0,6.8,4038,1,-0.7,6699,45.5,9,47.6,0,1,6764,2,0.00
22851,3.3,10.0,6.7,4038,1,-0.7,6697,45.5,9,47.6,0,1,6763,2,0.00
22867,3.6,10.0,6.4,4028,1,-0.1,6764,46.4,9,47.6,0,1,6749,2,0.00
22899,3.7,10.0,6.3,4017,1,0.7,6764,45.8,9,47.6,0,1,6732,2,0.00
22913,3.5,10.0,6.5,4017,1,1.1,6699,46.0,0,47.6,0,1,6728,2,0.00
22929,3.6,10.0,6.4,4017,1,1.2,6700,45.5,2,47.6,0,1,6726,2,0.00
22959,3.7,10.0,6.3,4011,1,1.5,6765,45.5,4,47.6,0,1,6720,2,0.00
22975,3.8,10.0,6.2,4005,1,1.9,6764,45.5,6,47.6,0,1,6711,2,0.00
22990,3.8,10.0,6.2,4002,1,2.2,6699,46.0,7,47.6,0,1,6705,2,0.00
23006,3.8,10.0,6.2,4004,1,2.3,6699,45.6,9,47.6,0,1,6705,2,0.00
23100,3.7,10.0,6.3,4002,1,2.1,6761,45.3,73,47.6,0,1,6708,2,0.00
23115,3.9,10.0,6.1,4006,1,1.9,6696,45.3,5,47.6,0,1,6712,2,0.00
23130,4.0,10.0,6.0,4005,1,2.0,6696,45.0,7,47.6,0,1,6708,2,0.00
23161,4.0,10.0,6.0,4004,1,2.0,6759,45.5,8,47.6,0,1,6709,2,0.00
23177,4.0,10.0,6.0,4006,1,1.7,6759,45.6,9,47.6,0,1,6715,2,0.00
23193,3.9,10.0,6.1,4012,1,1.1,6696,45.3,9,47.6,0,1,6726,2,0.00
23224,3.9,10.0,6.1,4021,1,0.6,6694,45.3,9,47.6,0,1,6735,2,0.00
23240,3.9,10.0,6.1,4025,1,0.4,6759,45.4,9,47.6,0,1,6740,2,0.00
23255,3.9,10.0,6.1,4025,1,-0.2,6758,45.7,0,47.6,0,1,6750,2,0.00
23270,3.7,10.0,6.3,4035,1,-0.8,6758,45.7,2,47.6,0,1,6764,2,0.00
23301,3.6,10.0,6.4,4045,1,-1.5,6694,45.3,4,47.7,0,1,6778,2,0.00
23317,3.7,10.0,6.3,4051,1,-1.9,6694,45.4,6,47.7,0,1,6784,2,0.00
23332,3.8,10.0,6.2,4048,1,-1.7,6761,45.1,7,47.7,0,1,6779,2,0.00
23364,3.9,10.0,6.1,4041,1,-1.2,6762,45.5,9,47.7,0,1,6770,2,0.00
23379,3.9,10.0,6.1,4038,1,-0.9,6699,45.5,9,47.7,0,1,6764,2,0.00
23395,3.8,10.0,6.2,4038,1,-0.7,6700,45.6,9,47.7,0,1,6762,2,0.00
23411,3.8,10.0,6.2,4037,1,-0.7,6767,45.6,9,47.7,0,1,6763,2,0.00
23442,3.7,10.0,6.3,4038,1,-0.8,6767,45.6,9,47.7,0,1,6765,2,0.00
23458,3.7,10.0,6.3,4041,1,-0.9,6705,46.0,1,47.7,0,1,6768,2,0.00
23474,3.6,10.0,6.4,4047,1,-1.2,6705,46.3,3,47.7,0,1,6776,2,0.00
23490,3.4,10.0,6.6,4052,1,-1.8,6770,46.0,4,47.7,0,1,6787,2,0.00
23521,3.3,10.0,6.7,4060,1,-2.5,6772,45.9,6,47.7,0,1,6801,2,0.00
23598,3.3,10.0,6.7,4064,1,-2.5,6712,45.9,90,47.7,0,1,6801,2,0.00
23614,3.3,10.0,6.7,4061,1,-2.2,6779,45.9,2,47.7,0,1,6797,2,0.00
23644,3.4,10.0,6.6,4056,1,-1.8,6779,45.7,4,47.7,0,1,6790,2,0.00
23660,3.4,10.0,6.6,4051,1,-1.3,6717,46.0,5,47.7,0,1,6780,2,0.00
23675,3.4,10.0,6.6,4046,1,-0.7,6720,45.8,7,47.7,0,1,6770,2,0.00
23707,3.4,10.0,6.6,4040,1,-0.2,6785,45.9,9,47.7,0,1,6762,2,0.00
23723,3.5,10.0,6.5,4034,1,0.2,6785,45.8,9,47.7,0,1,6753,2,0.00
23739,3.4,10.0,6.6,4032,1,0.5,6721,46.4,9,47.7,0,1,6748,2,0.00
23754,3.3,10.0,6.7,4035,1,0.4,6723,46.3,9,47.7,0,1,6753,2,0.00
23786,3.1,10.0,6.9,4042,1,-0.2,6788,46.1,9,47.7,0,1,6765,2,0.00
23801,3.0,10.0,7.0,4050,1,-1.6,6788,46.3,1,47.7,0,1,6792,2,0.00
23817,3.0,10.0,7.0,4062,1,-1.9,6723,46.2,3,47.7,0,1,6799,2,0.00
23847,3.0,10.0,7.0,4065,1,-2.1,6724,45.9,4,47.7,0,1,6801,2,0.00
23863,3.0,10.0,7.0,4063,1,-2.0,6791,46.3,6,47.7,0,1,6799,2,0.00
23878,3.0,10.0,7.0,4060,1,-1.8,6793,46.3,8,47.7,0,1,6796,2,0.00
23894,3.0,10.0,7.0,4060,1,-1.7,6730,46.7,9,47.7,0,1,6795,2,0.00
23925,2.9,10.0,7.1,4065,1,-1.8,6730,46.6,9,47.7,0,1,6799,2,0.00
23940,2.8,10.0,7.2,4067,1,-2.1,6796,45.9,9,47.7,0,1,6806,2,0.00
23956,2.8,10.0,7.2,4065,1,-2.1,6799,46.2,9,47.7,0,1,6806,2,0.00
23987,3.3,10.0,6.7,4058,1,-0.2,6734,45.8,0,47.7,0,1,6767,2,0.00
24002,3.4,10.0,6.6,4031,1,1.0,6737,46.7,2,47.7,0,1,6743,2,0.00
24018,3.3,10.0,6.7,4023,1,1.6,6801,46.3,3,47.7,0,1,6734,2,0.00
24095,3.3,10.0,6.7,4022,1,1.6,6737,46.3,79,47.7,0,1,6734,2,0.00
24110,3.0,10.0,7.0,4028,1,1.5,6801,46.6,8,47.7,0,1,6739,2,0.00
24142,2.9,10.0,7.1,4036,1,0.7,6799,46.1,9,47.7,0,1,6756,2,0.00
24157,2.8,10.0,7.2,4044,1,-0.2,6734,47.0,9,47.7,0,1,6775,2,0.00
24172,2.9,10.0,7.1,4050,1,-0.6,6734,46.1,9,47.7,0,1,6779,2,0.00
24203,2.9,10.0,7.1,4056,1,-0.9,6799,46.5,9,47.7,0,1,6787,2,0.00
24219,2.7,10.0,7.3,4054,1,-1.6,6801,46.7,0,47.7,0,1,6801,2,0.00
24234,2.7,10.0,7.3,4066,1,-2.2,6735,46.8,2,47.7,0,1,6811,2,0.00
24250,2.6,10.0,7.4,4076,1,-2.6,6737,46.4,4,47.7,0,1,6821,2,0.00
24282,2.6,10.0,7.4,4079,1,-2.9,6802,46.7,6,47.7,0,1,6827,2,0.00
24298,2.7,10.0,7.3,4076,1,-2.8,6804,46.4,8,47.0,0,1,6824,2,0.00
24313,2.8,10.0,7.2,4071,1,-2.3,6740,46.4,9,47.0,0,1,6814,2,0.00
24344,2.9,10.0,7.1,4064,1,-1.5,6741,46.3,9,47.0,0,1,6798,2,0.00
24359,2.9,10.0,7.1,4054,1,-0.8,6808,46.5,9,47.0,0,1,6786,2,0.00
24375,2.9,10.0,7.1,4047,1,-0.2,6810,46.4,9,47.0,0,1,6775,2,0.00
24391,2.8,10.0,7.2,4045,1,0.2,6746,46.7,9,47.0,0,1,6769,2,0.00
24422,2.8,10.0,7.2,4040,1,0.7,6744,46.4,1,47.0,0,1,6759,2,0.00
24437,2.9,10.0,7.1,4035,1,1.0,6810,46.3,3,47.0,0,1,6755,2,0.00
24453,2.9,10.0,7.1,4033,1,1.1,6808,46.8,5,47.0,0,1,6753,2,0.00
24469,2.9,10.0,7.1,4032,1,1.2,6744,46.2,7,47.0,0,1,6750,2,0.00
24500,3.0,10.0,7.0,4031,1,1.5,6743,45.9,9,47.0,0,1,6746,2,0.00
24516,3.0,10.0,7.0,4026,1,1.7,6808,46.3,9,47.0,0,1,6740,2,0.00
24594,3.0,10.0,7.0,4022,1,1.9,6740,46.4,63,47.0,0,1,6738,2,0.00
24609,3.0,10.0,7.0,4027,1,1.8,6738,46.5,9,47.0,0,1,6741,2,0.00
24625,2.9,10.0,7.1,4036,1,1.1,6804,46.6,9,47.0,0,1,6755,2,0.00
24655,2.7,10.0,7.3,4042,1,-0.5,6802,46.8,0,47.0,0,1,6785,2,0.00
24671,2.8,10.0,7.2,4055,1,-1.0,6737,46.4,2,47.0,0,1,6795,2,0.00
24686,2.8,10.0,7.2,4062,1,-1.3,6737,46.4,3,47.0,0,1,6800,2,0.00
24717,2.9,10.0,7.1,4061,1,-1.3,6802,46.0,5,47.0,0,1,6799,2,0.00
24733,2.9,10.0,7.1,4057,1,-1.1,6802,46.2,7,47.0,0,1,6794,2,0.00
24748,3.0,10.0,7.0,4054,1,-0.6,6738,46.6,9,47.0,0,1,6786,2,0.00
24764,3.1,10.0,6.9,4049,1,-0.1,6737,46.2,9,47.0,0,1,6776,2,0.00
24795,3.1,10.0,6.9,4043,1,0.3,6802,45.8,9,47.0,0,1,6768,2,0.00
24810,3.2,10.0,6.8,4033,1,1.0,6802,45.7,9,47.0,0,1,6754,2,0.00
24826,3.4,10.0,6.6,4024,1,1.9,6737,45.5,9,47.0,0,1,6736,2,0.00
24856,3.6,10.0,6.4,4012,1,3.8,6735,45.7,0,47.0,0,1,6700,2,0.00
24872,3.6,10.0,6.4,3998,1,4.2,6799,45.8,2,47.0,0,1,6694,2,0.00
24887,3.6,10.0,6.4,3996,1,4.2,6799,45.4,4,47.0,0,1,6693,2,0.00
24918,3.5,10.0,6.5,4000,1,4.0,6732,46.0,6,47.0,0,1,6698,2,0.00
24933,3.5,10.0,6.5,4006,1,3.5,6729,45.9,8,47.0,0,1,6707,2,0.00
24963,3.4,10.0,6.6,4013,1,2.8,6793,45.4,9,47.0,0,1,6721,2,0.00
24963,3.4,10.0,6.6,4020,1,2.1,6790,45.8,9,47.0,0,1,6735,2,0.00
24994,3.5,10.0,6.5,4027,1,1.5,6724,45.8,9,47.0,0,1,6745,2,0.00
